,index,ticker,ytdReturn,3 Year,yield_db,esg_global_score,id,symbol,yield,ytdReturn,threeYearAverageReturn,fiveYearAverageReturn,cashPosition,stockPosition,bondPosition,otherPosition,basic_materials,communication_services,consumer_cyclical,consumer_defensive,energy,financial_services,healthcare,industrials,realestate,technology,utilities,stock_id,meanAnnualReturn,standardDeviation
179,327,VPU,-0.1446,0.0042,0.000361,0.6656,204,VPU,0.0366,-0.1529811,0.0039537,0.039659802,0.0191,0.9809,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0011,0.9942,204,0.51,16.84
180,328,TOK,0.1184,0.075,0.000183,0.6631999999999999,205,TOK,0.0186,0.10735639999999999,0.0783045,0.090374604,0.004,0.9958,0.0,0.0,0.0387,0.0735,0.104499996,0.0721,0.0552,0.1466,0.1312,0.0975,0.0232,0.23120001,0.026199998,205,0.79,19.0
181,330,XLI,0.0374,0.08929999999999999,0.0165,0.6602,207,XLI,0.0168,0.027862797999999998,0.090434305,0.083151795,0.0005999999700000001,0.9994,0.0,0.0,0.0,0.0,0.0034999999,0.0,0.0,0.0,0.0,0.96860003,0.0,0.0279,0.0,207,0.8,22.93
182,331,VPL,0.0323,0.012199999999999999,0.00029600000000000004,0.66,208,VPL,0.0295,0.0237301,0.009770799,0.0238046,0.023,0.97690004,0.0,0.0,0.091400005,0.0509,0.13159999,0.052699998,0.0194,0.1737,0.0753,0.1843,0.056199998,0.14770001,0.0167,208,0.26,17.64
183,332,USMV,0.0271,0.0542,0.000181,0.6598999999999999,209,USMV,0.0184,0.016261,0.055854302,0.07389689999999999,0.0022,0.9978,0.0,0.0,0.021300001000000002,0.0637,0.059000000000000004,0.1065,0.023699999,0.120900005,0.1928,0.097799994,0.0013,0.24379998,0.0691,209,0.65,15.3
184,333,DGRO,0.0092,0.0868,0.00025499999999999996,0.6598,210,DGRO,0.0257,0.0005801000000000001,0.08893939999999999,0.0926539,0.0032,0.9967,0.0,0.0,0.0247,0.0152,0.060599997999999995,0.10560001,0.07400000000000001,0.18620001,0.19559999,0.111899994,0.0,0.1596,0.0665,210,0.82,17.66
185,335,WOOD,0.015600000000000001,0.0455,0.00019800000000000002,0.6579999999999999,212,WOOD,0.0195,0.0012416999999999999,0.0414333,0.0322811,0.0066000004,0.9934,0.0,0.0,0.614,0.0,0.1989,0.0,0.0,0.0,0.0,0.0185,0.16860001,0.0,0.0,212,0.38,24.57
186,337,IXC,0.1014,0.431,0.000433,0.6537999999999999,214,IXC,0.043899997999999996,0.0991713,0.4369012,0.0828882,0.005,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.0,0.0,0.00090000004,0.0,0.0,0.0,214,0.98,32.23
187,338,FJP,0.1478,0.0178,0.000167,0.6529,215,FJP,0.0161,0.1433219,0.0166765,-0.0018179000000000001,0.0011999999,0.9988,0.0,0.0,0.115,0.0056,0.244,0.0195,0.0519,0.0505,0.013099999,0.33299999999999996,0.015700001,0.085,0.06670000400000001,215,0.06,16.89
188,340,SPYD,-0.0915,0.1166,0.051,0.6515000000000001,217,SPYD,0.0514,-0.1037556,0.11684220000000001,0.0338429,0.0047,0.9953,0.0,0.0,0.0394,0.0275,0.106000006,0.0509,0.0716,0.21790001,0.09029999400000001,0.0125,0.20709999,0.0298,0.1469,217,0.52,23.04
189,341,VHT,-0.0407,0.0521,0.000147,0.6505,218,VHT,0.0149,-0.0507128,0.054203402000000005,0.078511,0.01,0.99,0.0,0.0,0.0026,0.0,0.0,0.0002,0.0,0.00029999999,0.9962,0.0005999999700000001,0.0,0.0001,0.0,218,0.67,16.23
190,342,PFM,0.018799999999999997,0.0724,0.0196,0.6504000000000001,219,PFM,0.0197,0.010980998999999998,0.0750383,0.0864531,0.0005,0.9995,0.0,0.0,0.027000000000000003,0.0202,0.061300002,0.13069999,0.0543,0.1731,0.14739999,0.1228,0.0186,0.2022,0.0424,219,0.76,16.54
191,343,GLOF,0.0942,0.0587,0.000242,0.65,220,GLOF,0.024500001,0.084205195,0.059137903,0.059260897,0.0046,0.992,0.0,0.0,0.0435,0.0716,0.1257,0.070700005,0.0456,0.1568,0.12300000000000001,0.08189999,0.0107,0.24370001,0.027000000000000003,220,0.52,18.3
192,346,CARZ,0.24789999999999998,0.0907,0.00016199999999999998,0.6439,223,CARZ,0.015700001,0.22832800000000003,0.087243006,0.10532830000000001,0.0069,0.99300003,0.0,0.0,0.060500003,0.0615,0.2768,0.0,0.0,0.0,0.0,0.0598,0.0,0.5413,0.0,223,1.09,29.05
193,347,IGM,0.3912,0.0673,5e-05,0.6418,224,IGM,0.0042,0.3851502,0.07013889999999999,0.1556339,0.0005999999700000001,0.9994,0.0,0.0,0.0,0.19680001,0.0004,0.0,0.0,0.00029999999,0.0,0.0011999999,0.0,0.8014,0.0,224,1.28,23.83
194,348,NANR,0.0095,0.2606,0.030600000000000002,0.6385000000000001,225,NANR,0.0313,0.007458199699999999,0.2674802,0.1300469,0.00090000004,0.9991,0.0,0.0,0.4293,0.0,0.0,0.057800002,0.5129,0.0,0.0,0.0,0.0,0.0,0.0,225,1.28,28.37
195,349,HAIL,-0.0212,-0.10279999999999999,0.0215,0.6384000000000001,226,HAIL,0.022000000000000002,-0.044246003,-0.1066238,0.0233378,-0.00029999999,1.0001999,0.0,0.0,0.0099,0.0108,0.41619998,0.0,0.0,0.0,0.0,0.2771,0.0,0.28600000000000003,0.0,226,0.74,36.93
196,350,QUS,0.1131,0.09359999999999999,0.0159,0.6381,227,QUS,0.0162,0.10224941,0.095715,0.1053265,0.00090000004,0.9990000000000001,0.0,0.0,0.019,0.0888,0.059299998,0.0794,0.039,0.1439,0.18370001,0.09970000400000001,0.0087,0.24540001,0.0332,227,0.89,17.49
197,351,FID,-0.0334,0.0409,0.00046600000000000005,0.6374,228,FID,0.0456,-0.041188598,0.038561102,0.0121313,0.0092,0.9908,0.0,0.0,0.0444,0.0482,0.089499995,0.0405,0.0701,0.2589,0.0123000005,0.1462,0.120699994,0.0332,0.1359,228,0.22,18.18
198,352,VDC,-0.0443,0.0458,0.000262,0.6371,229,VDC,0.025799999,-0.051009897,0.0476932,0.07403539999999999,0.011000000000000001,0.9890000000000001,0.0,0.0,0.002,0.0,0.0072000003,0.9821,0.0,0.0,0.007099999599999999,0.0016,0.0,0.0,0.0,229,0.74,14.75
199,353,WDIV,-0.054900000000000004,0.0444,0.054299999999999994,0.6359,230,WDIV,0.0539,-0.062210597,0.0442418,0.006509,0.0095999995,0.9904,0.0,0.0,0.0494,0.0544,0.0727,0.0557,0.0622,0.2559,0.0173,0.1289,0.14829999,0.041500002,0.11359999,230,0.21,18.65
200,354,FCTR,-0.1286,-0.0242,0.000117,0.6353,231,FCTR,0.0114,-0.13930391,-0.0244404,0.052385802999999995,0.0013,0.9987,0.0,0.0,0.036000000000000004,0.008,0.0856,0.0373,0.080299996,0.16420001,0.0923,0.1583,0.035,0.30110002,0.002,231,0.57,22.04
201,355,SPMV,0.0104,0.053399999999999996,0.0191,0.6351,232,SPMV,0.0199,0.0028531,0.056527,0.079941705,-0.00090000004,1.0008999,0.0,0.0,0.0,0.0529,0.089099996,0.1155,0.0067000003,0.1835,0.1849,0.033800002,0.0379,0.2225,0.0731,232,0.68,16.54
202,356,FGM,0.0067,-0.0559,0.000257,0.6338,233,FGM,0.0248,-0.0109063005,-0.061847902999999996,-0.018516900000000003,0.0004,0.9907,0.0,0.0,0.1576,0.053200002999999996,0.24200001,0.0,0.0,0.1162,0.090500005,0.2557,0.0106,0.0399,0.0341,233,0.06,25.0
203,360,RSPU,-0.1076,0.0269,0.04019999999999999,0.6295000000000001,237,RSPU,0.028900001,-0.11223891,0.0274367,0.049412098,-0.0005,1.0005001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,237,0.58,17.22
204,361,IVW,0.19690000000000002,0.058899999999999994,9.900000000000001e-05,0.6292,238,IVW,0.010199999,0.1847338,0.0610332,0.11796760000000002,0.0017,0.9983,0.0,0.0,0.019299998999999998,0.0789,0.1038,0.0633,0.0721,0.07,0.1723,0.0495,0.0083,0.35779998,0.0047,238,0.99,20.64
205,362,SPYG,0.198,0.0602,0.011200000000000002,0.6292,239,SPYG,0.0115,0.1863105,0.062410900000000005,0.11962910000000002,0.0005,0.9995,0.0,0.0,0.019299998999999998,0.0788,0.103599995,0.0633,0.0721,0.07,0.1731,0.0494,0.0083,0.35740003,0.0047,239,1.0,20.62
206,363,IGE,0.065,0.3187,0.000278,0.629,240,IGE,0.028299998,0.061554298,0.32503077,0.0859283,0.0028,0.9972,0.0,0.0,0.1311,0.0,0.051599998,0.0,0.8114,0.0,0.0034999999,0.0015,0.0,0.0,0.00090000004,240,0.97,31.03
207,364,VOOG,0.1974,0.0594,0.000107,0.629,241,VOOG,0.011000000000000001,0.18582479999999998,0.061921500000000004,0.1188415,0.006,0.9940000000000001,0.0,0.0,0.019299998999999998,0.0788,0.1037,0.0633,0.0721,0.07,0.1732,0.048800003,0.0083,0.35759997,0.0047,241,1.0,20.65
208,365,ACWI,0.0987,0.0567,0.00017600000000000002,0.6286,242,ACWI,0.0176,0.088938,0.0570933,0.075103305,0.0044,0.9954,0.0,0.0,0.0437,0.0763,0.1103,0.070199996,0.052399997000000004,0.1528,0.1192,0.1021,0.0231,0.2244,0.0256,242,0.66,18.25
209,367,CRBN,0.0967,0.053200000000000004,0.000178,0.6261,244,CRBN,0.018099999,0.0875527,0.05458880000000001,0.0769174,0.0049,0.9951,0.0,0.0,0.0374,0.088599995,0.0998,0.0683,0.0377,0.1726,0.121700004,0.0987,0.028199999,0.22659999,0.020399999,244,0.68,18.32
210,368,IXG,0.0134,0.1148,0.000308,0.6244,245,IXG,0.0312,0.0024572,0.11355710000000001,0.047358297,0.0078,0.9922,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.97400004,0.0,0.0047,0.0,0.0201,0.0,245,0.55,22.52
211,369,FDT,0.0473,0.018799999999999997,0.00031800000000000003,0.6228,246,FDT,0.0307,0.0365951,0.0175768,0.005661600300000001,0.0044,0.9879,0.0,0.0066000004,0.1682,0.0238,0.1706,0.0276,0.1373,0.0592,0.0023,0.2861,0.0152,0.070700005,0.039100002,246,0.15,20.93
212,372,IDU,-0.127,0.006500000000000001,0.000294,0.6204999999999999,249,IDU,0.0299,-0.13535671,0.0056928005,0.0394483,0.0027,0.9973,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,0.1016,0.0,0.0026,0.89129996,249,0.5,16.82
213,374,SPGM,0.0883,0.061900000000000004,0.0222,0.6199,251,SPGM,0.023,0.0784434,0.0633291,0.0764535,0.0045,0.99480003,0.0,0.00029999999,0.0423,0.074200004,0.1113,0.06670000400000001,0.0553,0.15,0.122700006,0.1173,0.026400002000000002,0.21280001,0.0209,251,0.68,18.27
214,377,IUSG,0.18969999999999998,0.0604,0.000114,0.6159,254,IUSG,0.0115,0.17725201,0.0618609,0.11649289999999998,0.0016,0.9985,0.0,0.0,0.0222,0.0752,0.105500005,0.062,0.0735,0.0715,0.1685,0.0596,0.0108,0.3449,0.0063,254,0.98,20.61
215,378,SDY,-0.07200000000000001,0.0833,0.0278,0.6154999999999999,255,SDY,0.0279,-0.0817616,0.08507469999999999,0.0657928,0.0042,0.9958,0.0,0.0,0.078600004,0.0016,0.0621,0.17959999,0.0477,0.1196,0.1025,0.2192,0.0431,0.043,0.10300000000000001,255,0.64,18.05
216,379,FTA,-0.0069,0.11560000000000001,0.000238,0.6154,256,FTA,0.023599999,-0.018344099,0.115745,0.063860506,0.0066000004,0.9934,0.0,0.0,0.067600004,0.048699997,0.084,0.0726,0.0588,0.2403,0.0793,0.12140000599999999,0.0298,0.0796,0.1178,256,0.71,23.61
217,380,FTXR,0.0776,0.0425,0.000185,0.6142,257,FTXR,0.0177,0.057457900000000006,0.039079699999999995,0.036709398,0.0026,0.9974,0.0,0.0,0.0,0.0,0.3332,0.0,0.0,0.0,0.0,0.6668,0.0,0.0,0.0,257,0.64,29.35
218,382,VIS,0.06509999999999999,0.09300000000000001,0.000142,0.6128,259,VIS,0.014400001,0.05382869999999999,0.09352060400000001,0.0853162,0.0109,0.9890000000000001,0.0,0.0,0.0041,0.0005,0.0083,0.0,0.0005,0.0005,0.0002,0.9249,0.0,0.060700002999999995,0.00029999999,259,0.82,23.22
219,383,RSP,0.008199999999999999,0.09179999999999999,0.0179,0.6103000000000001,260,RSP,0.018000000000000002,-0.004259399999999999,0.092142604,0.08585849400000001,-0.0011999999,1.0012001,0.0,0.0,0.044000000000000004,0.0404,0.115,0.073,0.047399998,0.1361,0.1338,0.1427,0.059899997,0.1492,0.0586,260,0.81,20.97
220,385,NEAR,0.0431,0.0178,0.000395,0.6096,262,NEAR,0.0373,0.0435517,0.01796,0.020206400000000003,0.1667,0.0,0.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,262,0.17,2.05
221,386,FTAG,-0.08810000000000001,0.0688,0.00037999999999999997,0.6096,263,FTAG,0.0369,-0.093471006,0.0684529,0.0279721,0.0038,0.9962,0.0,0.0,0.5398,0.0,0.0465,0.0744,0.0,0.0,0.0926,0.2467,0.0,0.0,0.0,263,0.41,23.34
222,387,ILCG,0.24670000000000003,0.038,7.1e-05,0.6093999999999999,264,ILCG,0.0073,0.23666139,0.040545903,0.12259091,0.0015,0.9985,0.0,0.0,0.0148,0.081599995,0.1583,0.0323,0.0155,0.06670000400000001,0.1013,0.0623,0.0254,0.4352,0.0066000004,264,1.03,21.66
223,389,FGD,-0.0282,0.0944,0.000656,0.6083,266,FGD,0.0655,-0.0337941,0.0935518,0.027627999,0.012200001,0.9878,0.0,0.0,0.1026,0.0762,0.0825,0.060500003,0.0919,0.34669998,0.0,0.139,0.0336,0.0,0.067,266,0.39,22.03
224,391,VYM,-0.0259,0.10369999999999999,0.00032300000000000004,0.6043999999999999,268,VYM,0.0325,-0.0339548,0.10584541,0.0725055,0.002,0.998,0.0,0.0,0.0235,0.036000000000000004,0.0673,0.1418,0.1174,0.1991,0.13319999,0.1184,0.0001,0.09689999,0.066199996,268,0.68,17.67
225,393,IYT,0.07150000000000001,0.0378,0.000144,0.6038,270,IYT,0.014400001,0.0646519,0.039533,0.0496045,0.0011,0.9989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86730003,0.0,0.13270001,0.0,270,0.6,25.55
226,394,RWX,-0.1035,-0.0401,0.052199999999999996,0.6038,271,RWX,0.0514,-0.1128567,-0.043207597,-0.041713,0.0011,0.9814,0.0,0.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,271,-0.16,19.86
227,395,SPMO,0.0355,0.055,0.0204,0.6035,272,SPMO,0.021,0.026484301000000002,0.058034800000000004,0.10498640000000001,-0.0017,1.0016999,0.0,0.0,0.045,0.1271,0.0854,0.0398,0.0327,0.08310000599999999,0.18040001,0.1709,0.0019,0.22209999,0.0116,272,0.84,18.3
228,398,XRLV,-0.062,0.0617,0.0256,0.6002000000000001,275,XRLV,0.025799999,-0.0692747,0.0641623,0.072115205,-0.0023,1.0023,0.0,0.0,0.0092,0.019199999,0.0723,0.2574,0.0091,0.1342,0.1587,0.0992,0.0189,0.040599998,0.18120001,275,0.63,17.13
229,399,DYNF,0.2157,0.0975,0.000131,0.6,276,DYNF,0.0134000005,0.20516729999999997,0.0988398,0.0,0.0011999999,0.9988,0.0,0.0,0.0,0.0652,0.17870001,0.0164,0.1254,0.16450001,0.0125,0.0502,0.0,0.38709998,0.0,276,0.0,0.0
230,401,FTDS,0.0108,0.0779,0.000237,0.5993999999999999,278,FTDS,0.0239,0.0032531999999999995,0.07509539999999999,0.063722104,0.0038,0.9962,0.0,0.0,0.0776,0.0,0.16440001,0.059499998,0.17940001,0.1943,0.0364,0.2134,0.0188,0.056399997,0.0,278,0.61,23.11
231,404,DVY,-0.083,0.1137,0.00040300000000000004,0.5966,281,DVY,0.0402,-0.0930986,0.11317429999999999,0.05537779599999999,0.0042,0.9958,0.0,0.0,0.0399,0.0553,0.1109,0.086899996,0.066300005,0.2386,0.0448,0.037000000000000005,0.0,0.0572,0.2631,281,0.6,19.74
232,405,QQQJ,0.0197,-0.0227,0.0088,0.5966,282,QQQJ,0.0087,0.0037681999999999993,-0.026399601,0.0,0.00029999999,0.9997,0.0,0.0,0.0138,0.094799995,0.09970000400000001,0.0225,0.019199999,0.0,0.24059999,0.111899994,0.0,0.38279998,0.0148,282,0.0,0.0
233,406,EWM,-0.07780000000000001,-0.0435,0.00028,0.5959,283,EWM,0.028199999,-0.0804206,-0.048218597,-0.043064099999999994,0.0086,0.9914,0.0,0.0,0.0884,0.08779999599999999,0.0625,0.1271,0.0326,0.4055,0.030299998999999998,0.0557,0.0,0.0178,0.0925,283,-0.35,15.65
234,407,EMXF,-0.0131,-0.0102,0.000256,0.5958,284,EMXF,0.0253,-0.014387799,-0.0120164,0.0,0.0034,0.99660003,0.0,0.0,0.045700002,0.0892,0.1697,0.053400002,0.0,0.3524,0.0454,0.0448,0.0187,0.1748,0.006,284,0.0,0.0
235,409,SPVM,-0.009399999999999999,0.1143,0.026099999999999998,0.5951,286,SPVM,0.026800001,-0.0208639,0.11462691,0.07019410000000001,0.0013,0.9987,0.0,0.0,0.0719,0.012200001,0.1075,0.040900003,0.2628,0.1846,0.1003,0.1042,0.0063,0.014400001,0.0949,286,0.74,22.15
236,410,FTSM,0.0363,0.015700000000000002,0.00042,0.5948,287,FTSM,0.0421,0.036852602000000005,0.016006799999999998,0.017672900000000002,0.3989,0.0,0.6011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287,0.14,1.12
237,412,VAW,0.0033,0.0788,0.00019199999999999998,0.5941,289,VAW,0.019199999,-0.008346301,0.07919119999999999,0.0891447,0.016900001,0.9831,0.0,0.0,0.8669,0.0,0.11,0.0,0.0,0.0,0.0089,0.014199999,0.0,0.0,0.0,289,0.85,23.73
238,413,SPLV,-0.058899999999999994,0.0426,0.0246,0.5929,290,SPLV,0.0249,-0.06765639999999999,0.044406198,0.0607467,0.0,1.0,0.0,0.0,0.0,0.0196,0.072399996,0.2673,0.0091,0.1425,0.14819999,0.099,0.0189,0.0405,0.1824,290,0.56,15.39
239,414,TECB,0.34700000000000003,0.0356,3.2e-05,0.5925,291,TECB,0.0032,0.3410503,0.038548,0.0,0.0007,0.9992,0.0,0.0,0.0,0.12020001,0.065,0.0,0.0,0.0672,0.1104,0.0149,0.0227,0.5995,0.0,291,0.0,0.0
240,415,QQEW,0.17600000000000002,0.0528,6.5e-05,0.5924,292,QQEW,0.0064999997,0.1600863,0.053139902999999995,0.1226492,0.0017,0.9983,0.0,0.0,0.0,0.0919,0.1361,0.0696,0.0207,0.0093,0.1512,0.1014,0.01,0.37060001,0.0392,292,1.04,20.76
241,416,LRGF,0.12960000000000002,0.0911,0.00016,0.5922,293,LRGF,0.0163,0.1195496,0.0927349,0.08549771,0.0023,0.9978,0.0,0.0,0.0254,0.060399997999999996,0.12140000599999999,0.0709,0.0467,0.13069999,0.1338,0.0637,0.0182,0.3017,0.0271,293,0.73,19.09
242,417,ROKT,0.0173,0.0704,0.005,0.5916,294,ROKT,0.0050999997,0.006368,0.06856010000000001,0.0664714,0.0008,0.9992,0.0,0.0,0.0,0.0322,0.026500002,0.0,0.1007,0.0,0.0,0.6247,0.0,0.2159,0.0,294,0.0,0.0
243,418,IMCV,-0.0154,0.1152,0.000256,0.5905,295,IMCV,0.0253,-0.029207101,0.1158857,0.0542486,0.0037,0.9963,0.0,0.0,0.0759,0.024600001,0.0941,0.0432,0.066,0.1672,0.0921,0.127,0.0851,0.1155,0.1094,295,0.63,22.92
244,419,WPS,-0.0964,-0.0567,0.0002,0.59,296,WPS,0.0197,-0.1075999,-0.059795298,-0.0384834,0.0075,0.9896,0.0,0.0029,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,296,-0.16,19.35
245,420,IYM,0.0076,0.08410000000000001,0.00018999999999999998,0.5893,297,IYM,0.0191,-0.0030254,0.0851776,0.08256060000000001,0.0023999998999999998,0.9976,0.0,0.0,0.8809999999999999,0.0,0.0434,0.0,0.0086,0.0,0.0,0.0671,0.0,0.0,0.0,297,0.83,24.98
246,424,CNRG,-0.2159,-0.0677,0.0113,0.5876,301,CNRG,0.0121,-0.23096889999999998,-0.076809004,0.1787598,0.001,0.9991,0.0,0.0,0.0,0.0,0.0312,0.0,0.0252,0.0,0.0,0.3068,0.0,0.29860002,0.3382,301,0.0,0.0
247,425,IWY,0.3102,0.0859,6.9e-05,0.5871,302,IWY,0.007099999599999999,0.29899509999999996,0.088952705,0.1524595,0.0013,0.9987,0.0,0.0,0.0058999998,0.1279,0.16450001,0.045,0.0,0.0584,0.0994,0.034,0.0076,0.4573,0.0,302,1.25,21.42
248,427,DVYA,-0.028300000000000002,0.039900000000000005,0.000691,0.5866,304,DVYA,0.0681,-0.0335893,0.040225800000000006,-0.004244799699999999,0.013099999,0.98690003,0.0,0.0,0.1014,0.045900002,0.1331,0.0315,0.049000002,0.2007,0.0,0.2518,0.111499995,0.0397,0.0352,304,0.15,21.5
249,429,VT,0.0901,0.057,0.00021,0.5858,306,VT,0.0212,0.08074769999999999,0.057364896,0.0747452,0.014400001,0.985,0.0,0.0005,0.0463,0.071,0.11229999,0.0665,0.051999997,0.1531,0.11699999999999999,0.111499995,0.0301,0.2142,0.025999999,306,0.66,18.52
250,430,ACWV,0.011399999999999999,0.026000000000000002,0.000215,0.5849,307,ACWV,0.0217,0.0028391,0.026503699,0.043086,0.0036000002,0.9959,0.0005,0.0,0.0339,0.12149999,0.0588,0.1163,0.0219,0.1288,0.1826,0.095699996,0.0042,0.16700001,0.069299996,307,0.38,12.69
251,431,ONEV,0.0275,0.1026,0.018799999999999997,0.5842,308,ONEV,0.019,0.013877500000000001,0.103061706,0.092863195,0.0008,0.9992,0.0,0.0,0.0466,0.026300002000000003,0.1609,0.0675,0.056799997000000005,0.0798,0.1181,0.1851,0.0612,0.1353,0.0624,308,0.85,19.46
252,432,FTCS,0.0059,0.059800000000000006,0.000139,0.5836,309,FTCS,0.014099998999999998,-0.0017585,0.062141499999999995,0.0849337,0.0032,0.9967,0.0,0.0,0.0196,0.0,0.0612,0.156,0.0222,0.165,0.2377,0.2378,0.0,0.1005,0.0,309,0.71,17.22
253,433,HDV,-0.0297,0.1023,0.000412,0.5834,310,HDV,0.041100002999999996,-0.03646459999999999,0.10545850000000001,0.0565761,0.0016,0.9985,0.0,0.0,0.0195,0.0872,0.007900001,0.1456,0.2316,0.0849,0.19540001,0.035099998,0.0,0.0945,0.0983,310,0.6,17.97
254,434,HUSV,-0.0335,0.0554,0.000182,0.5825,311,HUSV,0.0186,-0.03926369999999999,0.0582211,0.07842539999999999,0.0033000002,0.9967,0.0,0.0,0.0191,0.0226,0.0889,0.1664,0.0344,0.14729999,0.1166,0.1302,0.035,0.18600000000000003,0.0537,311,0.68,16.76
255,435,EWH,-0.17370000000000002,-0.055,0.000343,0.581,312,EWH,0.0345,-0.18701228,-0.05973150000000001,-0.027560899,0.0041,0.9959,0.0,0.0,0.0086,0.0137,0.0648,0.0269,0.0,0.42369998,0.0,0.14829999,0.2193,0.0,0.094799995,312,-0.13,22.53
256,436,IGN,-0.1568,0.055099999999999996,4.2e-05,0.5805,313,IGN,0.004,-0.16592449,0.052371804,0.030220399,0.00090000004,0.9991,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9885,0.0,313,0.51,26.26
257,437,IYE,0.061500000000000006,0.48810000000000003,0.000287,0.5796,314,IYE,0.029000001,0.05942000000000001,0.49846599,0.085742995,0.0019,0.9981,0.0,0.0,0.0,0.0,0.00090000004,0.0,0.97620004,0.0,0.0,0.0023,0.0,0.0194,0.0011999999,314,1.17,38.02
258,438,FEX,0.018799999999999997,0.0796,0.00016299999999999998,0.5791,315,FEX,0.0162,0.0048782,0.078748204,0.0789295,0.0039,0.9961,0.0,0.0,0.0544,0.0325,0.10640000599999999,0.0473,0.0626,0.15529999,0.0747,0.16780001,0.0322,0.1972,0.0696,315,0.74,21.04
259,439,RLY,-0.0085,0.1383,0.0546,0.579,316,RLY,0.0546,-0.010790000000000001,0.1391876,0.061498597,0.1877,0.628,0.1197,0.0647,0.2548,0.0,0.0335,0.0249,0.3351,0.0,0.0007,0.16280001,0.028099999,0.0,0.1602,316,0.58,16.67
260,440,VOE,-0.025099999999999997,0.091,0.000249,0.578,317,VOE,0.0251,-0.039291,0.0898012,0.05957280000000001,0.0052,0.99480003,0.0,0.0,0.071,0.028900001,0.0857,0.061100002,0.0342,0.18030001,0.0907,0.1445,0.097600006,0.080699995,0.12529999,317,0.64,21.93
261,441,XVV,0.1607,0.083,0.000136,0.5765,318,XVV,0.0137,0.15164329,0.086668596,0.0,0.0022,0.9978,0.0,0.0,0.023599999,0.0986,0.1188,0.0577,0.0139,0.1305,0.1368,0.0692,0.026400002000000002,0.3116,0.012999999,318,0.0,0.0
262,442,FDL,-0.0592,0.1192,0.00045,0.5760000000000001,319,FDL,0.0454,-0.068850495,0.11522950000000001,0.06641960000000001,0.0109,0.98910004,0.0,0.0,0.0227,0.083900005,0.0392,0.115100004,0.1767,0.22670001,0.1672,0.025899999,0.0,0.0471,0.0954,319,0.7,19.52
263,443,VONG,0.2702,0.0712,7.6e-05,0.5760000000000001,320,VONG,0.0078,0.2598905,0.0741352,0.14151579,0.0002,0.9999,0.0,0.0,0.0062,0.115600005,0.159,0.043,0.0058,0.0625,0.113199994,0.053200002999999996,0.0088,0.4321,0.0005999999700000001,320,1.16,21.3
264,444,IWF,0.2699,0.0708,7.3e-05,0.5758,321,IWF,0.0075,0.25936750000000003,0.07321799999999999,0.140263,0.0014,0.9987,0.0,0.0,0.0062,0.115600005,0.159,0.043,0.0058,0.0625,0.113199994,0.0533,0.0088,0.43200000000000005,0.0005999999700000001,321,1.15,21.29
265,448,EAGG,-0.0298,-0.0594,0.00032,0.5729,325,EAGG,0.0308,-0.0335481,-0.0602986,-0.0031641999,0.043,0.0,0.95699996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325,0.0,0.0
266,449,AIA,-0.0155,-0.07780000000000001,0.00026700000000000004,0.5710000000000001,326,AIA,0.026500002,-0.021429902,-0.0794122,0.014185499999999998,0.0033000002,0.9967,0.0,0.0,0.0312,0.1625,0.16379999,0.0,0.0,0.21350001,0.014199999,0.0178,0.0124,0.38459998,0.0,326,0.21,24.61
267,451,XAR,0.0684,0.08810000000000001,0.0042,0.5677,328,XAR,0.0044,0.062409000000000006,0.08697260000000001,0.056070600000000005,0.0008,0.9992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,328,0.54,26.25
268,452,SHE,0.102,0.0388,0.0159,0.5670000000000001,329,SHE,0.0163,0.09545089999999999,0.041932803,0.059295703,0.0011999999,0.9988,0.0,0.0,0.0225,0.0875,0.1074,0.060300004000000004,0.047399998,0.12060001,0.1351,0.0817,0.024500001,0.2895,0.0235,329,0.55,19.9
269,453,SPYX,0.1349,0.0796,0.013000000000000001,0.5660000000000001,330,SPYX,0.013200001000000001,0.1252432,0.0833026,0.107803695,0.0018000001,0.9982,0.0,0.0,0.023,0.0923,0.1113,0.0678,0.013099999,0.1266,0.13949999,0.0848,0.024500001,0.2923,0.025,330,0.92,18.89
